order_id,location,order_datetime,items,num_items,subtotal,delivery_fee,total,delivery_time_minutes,customer_rating,is_weekend,is_rainy,hour
20647,Westlands,17/01/2025 19:46,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,76,3.5,FALSE,FALSE,19
20648,Westlands,17/01/2025 21:08,Nyama Choma Platter,1,850,0,850,62,3.5,FALSE,FALSE,21
20649,Westlands,17/01/2025 22:23,Samosa (6pc)|Bhajia,2,420,100,520,49,4.5,FALSE,FALSE,22
20650,Westlands,17/01/2025 19:06,Samosa (6pc),1,200,100,300,34,3,FALSE,FALSE,19
20651,Westlands,17/01/2025 13:34,Chips Masala|Bhajia,2,470,100,570,39,5,FALSE,FALSE,13
20652,Westlands,17/01/2025 19:49,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,71,3,FALSE,FALSE,19
20653,Westlands,17/01/2025 22:30,Samosa (6pc)|Chicken Biriyani|Nyama Choma Platter,3,1600,0,1600,64,3.5,FALSE,FALSE,22
20654,Westlands,17/01/2025 20:42,Nyama Choma Platter,1,850,0,850,77,3,FALSE,FALSE,20
20655,Westlands,17/01/2025 13:53,Pilau,1,450,100,550,56,4,FALSE,FALSE,13
20656,Westlands,17/01/2025 17:27,Nyama Choma Platter,1,850,0,850,59,4.5,FALSE,FALSE,17
20657,Westlands,17/01/2025 13:41,Githeri Special|Matoke & Beef|Ugali & Fish,3,1330,0,1330,65,3.5,FALSE,FALSE,13
20658,Westlands,17/01/2025 14:39,Samosa (6pc)|Chicken Biriyani,2,750,0,750,71,2,FALSE,FALSE,14
20659,Westlands,17/01/2025 21:24,Chicken Biriyani,1,550,0,550,74,3,FALSE,FALSE,21
20660,Westlands,17/01/2025 20:26,Chicken Biriyani,1,550,0,550,60,5,FALSE,FALSE,20
20661,Westlands,17/01/2025 19:36,Samosa (6pc),1,200,100,300,34,4,FALSE,FALSE,19
20662,Westlands,17/01/2025 22:37,Samosa (6pc),1,200,100,300,42,5,FALSE,FALSE,22
20663,Westlands,17/01/2025 20:15,Nyama Choma Platter,1,850,0,850,68,3.5,FALSE,FALSE,20
20664,Westlands,17/01/2025 19:39,Nyama Choma Platter,1,850,0,850,64,2.5,FALSE,FALSE,19
20665,Westlands,17/01/2025 21:16,Samosa (6pc),1,200,100,300,46,5,FALSE,FALSE,21
20666,Westlands,17/01/2025 18:21,Chips Masala|Matoke & Beef|Pilau,3,1180,0,1180,61,3.5,FALSE,FALSE,18
20667,Westlands,17/01/2025 12:48,Nyama Choma Platter,1,850,0,850,73,3.5,FALSE,FALSE,12
20668,Westlands,17/01/2025 20:17,Nyama Choma Platter,1,850,0,850,68,3.5,FALSE,FALSE,20
20669,Westlands,17/01/2025 12:18,Mandazi (4pc),1,150,100,250,33,5,FALSE,FALSE,12
20670,Westlands,17/01/2025 13:58,Matoke & Beef|Bhajia,2,700,0,700,71,3.5,FALSE,FALSE,13
20671,Westlands,17/01/2025 20:57,Chicken Biriyani,1,550,0,550,66,4,FALSE,FALSE,20
20672,Eastleigh,17/01/2025 15:00,Chicken Biriyani,1,550,0,550,56,4.5,FALSE,FALSE,15
20673,Eastleigh,17/01/2025 22:16,Chicken Biriyani,1,550,0,550,63,3.5,FALSE,FALSE,22
20674,Eastleigh,17/01/2025 21:43,Chicken Biriyani|Samosa (6pc)|Pilau,3,1200,0,1200,60,5,FALSE,FALSE,21
20675,Eastleigh,17/01/2025 14:27,Pilau,1,450,100,550,60,5,FALSE,FALSE,14
20676,Eastleigh,17/01/2025 14:29,Mandazi (4pc)|Pilau|Samosa (6pc),3,800,0,800,48,5,FALSE,FALSE,14
20677,Eastleigh,17/01/2025 13:29,Chicken Biriyani|Pilau,2,1000,0,1000,68,4.5,FALSE,FALSE,13
20678,Eastleigh,17/01/2025 18:38,Nyama Choma Platter,1,850,0,850,69,3.5,FALSE,FALSE,18
20679,Eastleigh,17/01/2025 12:57,Pilau,1,450,100,550,62,4,FALSE,FALSE,12
20680,Eastleigh,17/01/2025 13:55,Samosa (6pc),1,200,100,300,48,5,FALSE,FALSE,13
20681,Eastleigh,17/01/2025 14:29,Samosa (6pc),1,200,100,300,37,5,FALSE,FALSE,14
20682,Eastleigh,17/01/2025 22:35,Chicken Biriyani,1,550,0,550,69,4,FALSE,FALSE,22
20683,Eastleigh,17/01/2025 14:20,Pilau,1,450,100,550,49,4.5,FALSE,FALSE,14
20684,Eastleigh,17/01/2025 15:33,Chips Masala,1,250,100,350,35,4.5,FALSE,FALSE,15
20685,Eastleigh,17/01/2025 13:12,Mandazi (4pc)|Samosa (6pc),2,350,100,450,37,3.5,FALSE,FALSE,13
20686,Eastleigh,17/01/2025 13:39,Chips Masala,1,250,100,350,52,4.5,FALSE,FALSE,13
20687,Eastleigh,17/01/2025 14:22,Chicken Biriyani|Samosa (6pc)|Pilau,3,1200,0,1200,57,5,FALSE,FALSE,14
20688,Eastleigh,17/01/2025 15:10,Chicken Biriyani,1,550,0,550,61,3,FALSE,FALSE,15
20689,Eastleigh,17/01/2025 20:10,Samosa (6pc),1,200,100,300,49,5,FALSE,FALSE,20
20690,Eastleigh,17/01/2025 13:16,Githeri Special,1,350,100,450,51,5,FALSE,FALSE,13
20691,Eastleigh,17/01/2025 14:16,Ugali & Fish|Githeri Special|Chicken Biriyani,3,1400,0,1400,62,3.5,FALSE,FALSE,14
20692,Eastleigh,17/01/2025 15:32,Pilau,1,450,100,550,49,5,FALSE,FALSE,15
20693,Eastleigh,17/01/2025 13:24,Mandazi (4pc)|Samosa (6pc),2,350,100,450,49,4,FALSE,FALSE,13
20694,Eastleigh,17/01/2025 21:22,Chicken Biriyani|Samosa (6pc),2,750,0,750,62,4,FALSE,FALSE,21
20695,Eastleigh,17/01/2025 20:41,Mandazi (4pc),1,150,100,250,42,5,FALSE,FALSE,20
20696,Eastleigh,17/01/2025 15:38,Samosa (6pc),1,200,100,300,45,4,FALSE,FALSE,15
20697,Eastleigh,17/01/2025 15:56,Pilau|Samosa (6pc)|Mandazi (4pc),3,800,0,800,58,5,FALSE,FALSE,15
20698,Eastleigh,17/01/2025 21:27,Chicken Biriyani,1,550,0,550,58,4,FALSE,FALSE,21
20699,Eastleigh,17/01/2025 14:51,Chips Masala,1,250,100,350,42,4,FALSE,FALSE,14
20700,Eastleigh,17/01/2025 20:52,Mandazi (4pc),1,150,100,250,37,5,FALSE,FALSE,20
20701,Eastleigh,17/01/2025 22:07,Bhajia|Ugali & Fish|Matoke & Beef,3,1200,0,1200,66,3,FALSE,FALSE,22
20702,Eastleigh,17/01/2025 14:53,Pilau,1,450,100,550,55,4.5,FALSE,FALSE,14
20703,Eastleigh,17/01/2025 13:10,Nyama Choma Platter,1,850,0,850,61,4.5,FALSE,FALSE,13
20704,Eastleigh,17/01/2025 21:20,Pilau|Samosa (6pc),2,650,0,650,57,5,FALSE,FALSE,21
20705,Eastleigh,17/01/2025 14:01,Chicken Biriyani|Githeri Special|Nyama Choma Platter,3,1750,0,1750,71,4,FALSE,FALSE,14
20706,Eastleigh,17/01/2025 20:26,Ugali & Fish,1,500,0,500,58,4.5,FALSE,FALSE,20
20707,Eastleigh,17/01/2025 20:37,Chicken Biriyani|Matoke & Beef,2,1030,0,1030,56,4.5,FALSE,FALSE,20
20708,Eastleigh,17/01/2025 15:48,Pilau|Samosa (6pc),2,650,0,650,59,5,FALSE,FALSE,15
20709,Eastleigh,17/01/2025 13:54,Matoke & Beef,1,480,100,580,58,5,FALSE,FALSE,13
20710,Eastleigh,17/01/2025 15:50,Samosa (6pc),1,200,100,300,30,4.5,FALSE,FALSE,15
20711,Eastleigh,17/01/2025 21:53,Githeri Special|Nyama Choma Platter|Ugali & Fish,3,1700,0,1700,60,4.5,FALSE,FALSE,21
20712,Eastleigh,17/01/2025 17:26,Mandazi (4pc),1,150,100,250,31,5,FALSE,FALSE,17
20713,Eastleigh,17/01/2025 14:19,Chips Masala,1,250,100,350,55,5,FALSE,FALSE,14
20714,Kilimani,18/01/2025 12:33,Chicken Biriyani,1,550,0,550,62,3,TRUE,FALSE,12
20715,Kilimani,18/01/2025 21:22,Chicken Biriyani,1,550,0,550,72,2,TRUE,FALSE,21
20716,Kilimani,18/01/2025 12:15,Pilau,1,450,100,550,59,4,TRUE,FALSE,12
20717,Kilimani,18/01/2025 13:54,Pilau,1,450,100,550,64,3,TRUE,FALSE,13
20718,Kilimani,18/01/2025 11:12,Matoke & Beef,1,480,100,580,65,4,TRUE,FALSE,11
20719,Kilimani,18/01/2025 20:56,Chicken Biriyani|Ugali & Fish,2,1050,0,1050,59,5,TRUE,FALSE,20
20720,Kilimani,18/01/2025 21:41,Pilau|Chicken Biriyani,2,1000,0,1000,75,3.5,TRUE,FALSE,21
20721,Kilimani,18/01/2025 22:13,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,82,3,TRUE,FALSE,22
20722,Kilimani,18/01/2025 12:40,Chicken Biriyani,1,550,0,550,63,3,TRUE,FALSE,12
20723,Kilimani,18/01/2025 12:37,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,75,3.5,TRUE,FALSE,12
20724,Kilimani,18/01/2025 13:25,Chicken Biriyani,1,550,0,550,62,3,TRUE,FALSE,13
20725,Kilimani,18/01/2025 20:34,Bhajia,1,220,100,320,42,3.5,TRUE,FALSE,20
20726,Kilimani,18/01/2025 20:58,Pilau|Nyama Choma Platter,2,1300,0,1300,63,2,TRUE,FALSE,20
20727,Kilimani,18/01/2025 20:06,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,78,4,TRUE,FALSE,20
20728,Kilimani,18/01/2025 13:09,Chips Masala|Mandazi (4pc)|Ugali & Fish,3,900,0,900,52,4.5,TRUE,FALSE,13
20729,Kilimani,18/01/2025 12:50,Matoke & Beef|Ugali & Fish,2,980,0,980,71,4,TRUE,FALSE,12
20730,Kilimani,18/01/2025 16:27,Chips Masala,1,250,100,350,58,5,TRUE,FALSE,16
20731,Kilimani,18/01/2025 12:59,Ugali & Fish,1,500,0,500,57,3.5,TRUE,FALSE,12
20732,Kilimani,18/01/2025 20:09,Nyama Choma Platter,1,850,0,850,69,2,TRUE,FALSE,20
20733,Kilimani,18/01/2025 12:37,Mandazi (4pc)|Chicken Biriyani|Pilau,3,1150,0,1150,74,3.5,TRUE,FALSE,12
20734,Kilimani,18/01/2025 11:16,Nyama Choma Platter,1,850,0,850,71,3.5,TRUE,FALSE,11
20735,Kilimani,18/01/2025 20:34,Nyama Choma Platter,1,850,0,850,68,2,TRUE,FALSE,20
20736,Kilimani,18/01/2025 19:14,Nyama Choma Platter,1,850,0,850,77,4,TRUE,FALSE,19
20737,Kilimani,18/01/2025 12:05,Chicken Biriyani,1,550,0,550,59,4,TRUE,FALSE,12
20738,Kilimani,18/01/2025 12:15,Nyama Choma Platter|Ugali & Fish,2,1350,0,1350,72,2,TRUE,FALSE,12
20739,Kilimani,18/01/2025 19:03,Chicken Biriyani,1,550,0,550,60,4,TRUE,FALSE,19
20740,Kilimani,18/01/2025 13:17,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,73,2,TRUE,FALSE,13
20741,Kilimani,18/01/2025 20:46,Pilau|Mandazi (4pc),2,600,0,600,67,3,TRUE,FALSE,20
20742,Kilimani,18/01/2025 12:36,Chicken Biriyani|Pilau,2,1000,0,1000,77,3,TRUE,FALSE,12
20743,Kilimani,18/01/2025 19:10,Pilau|Chicken Biriyani,2,1000,0,1000,72,3,TRUE,FALSE,19
20744,Kilimani,18/01/2025 19:08,Chicken Biriyani|Pilau,2,1000,0,1000,72,3,TRUE,FALSE,19
20745,Kilimani,18/01/2025 19:39,Pilau|Chicken Biriyani|Nyama Choma Platter,3,1850,0,1850,77,3,TRUE,FALSE,19
20746,Kilimani,18/01/2025 12:02,Pilau|Chicken Biriyani,2,1000,0,1000,76,1.5,TRUE,FALSE,12
20747,Kilimani,18/01/2025 19:18,Nyama Choma Platter,1,850,0,850,82,2.5,TRUE,FALSE,19
20748,Kilimani,18/01/2025 13:41,Mandazi (4pc),1,150,100,250,38,4.5,TRUE,FALSE,13
20749,Kilimani,18/01/2025 19:08,Nyama Choma Platter,1,850,0,850,77,2.5,TRUE,FALSE,19
20750,Kilimani,18/01/2025 12:40,Nyama Choma Platter,1,850,0,850,80,4,TRUE,FALSE,12
20751,Kilimani,18/01/2025 12:06,Matoke & Beef,1,480,100,580,65,2.5,TRUE,FALSE,12
20752,Kilimani,18/01/2025 12:40,Chips Masala,1,250,100,350,52,4.5,TRUE,FALSE,12
20753,Kilimani,18/01/2025 19:24,Chips Masala,1,250,100,350,59,4,TRUE,FALSE,19
20754,Kilimani,18/01/2025 19:05,Pilau|Chicken Biriyani,2,1000,0,1000,69,3,TRUE,FALSE,19
20755,Kilimani,18/01/2025 19:06,Githeri Special,1,350,100,450,69,4,TRUE,FALSE,19
20756,Kilimani,18/01/2025 12:20,Chicken Biriyani,1,550,0,550,62,4.5,TRUE,FALSE,12
20757,Kilimani,18/01/2025 12:57,Pilau|Chicken Biriyani,2,1000,0,1000,77,4,TRUE,FALSE,12
20758,Kilimani,18/01/2025 17:41,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,72,4,TRUE,FALSE,17
20759,Westlands,18/01/2025 12:04,Samosa (6pc),1,200,100,300,40,5,TRUE,FALSE,12
20760,Westlands,18/01/2025 18:27,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,65,3,TRUE,FALSE,18
20761,Westlands,18/01/2025 19:24,Pilau,1,450,100,550,62,4,TRUE,FALSE,19
20762,Westlands,18/01/2025 22:38,Samosa (6pc)|Chicken Biriyani|Nyama Choma Platter,3,1600,0,1600,62,4.5,TRUE,FALSE,22
20763,Westlands,18/01/2025 15:49,Samosa (6pc),1,200,100,300,53,4.5,TRUE,FALSE,15
20764,Westlands,18/01/2025 14:51,Chicken Biriyani|Samosa (6pc),2,750,0,750,66,4,TRUE,FALSE,14
20765,Westlands,18/01/2025 19:13,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,63,2.5,TRUE,FALSE,19
20766,Westlands,18/01/2025 14:35,Githeri Special|Mandazi (4pc),2,500,0,500,50,4.5,TRUE,FALSE,14
20767,Westlands,18/01/2025 12:32,Nyama Choma Platter,1,850,0,850,74,3,TRUE,FALSE,12
20768,Westlands,18/01/2025 20:49,Chicken Biriyani,1,550,0,550,60,3.5,TRUE,FALSE,20
20769,Westlands,18/01/2025 15:55,Nyama Choma Platter|Samosa (6pc)|Chicken Biriyani,3,1600,0,1600,65,3.5,TRUE,FALSE,15
20770,Westlands,18/01/2025 12:54,Samosa (6pc),1,200,100,300,35,5,TRUE,FALSE,12
20771,Westlands,18/01/2025 12:55,Chicken Biriyani,1,550,0,550,56,4.5,TRUE,FALSE,12
20772,Westlands,18/01/2025 19:24,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,64,3,TRUE,FALSE,19
20773,Westlands,18/01/2025 20:20,Samosa (6pc),1,200,100,300,41,3.5,TRUE,FALSE,20
20774,Westlands,18/01/2025 14:41,Samosa (6pc),1,200,100,300,38,3.5,TRUE,FALSE,14
20775,Westlands,18/01/2025 14:54,Nyama Choma Platter,1,850,0,850,74,3,TRUE,FALSE,14
20776,Westlands,18/01/2025 20:36,Nyama Choma Platter|Chips Masala,2,1100,0,1100,66,3,TRUE,FALSE,20
20777,Westlands,18/01/2025 19:23,Samosa (6pc),1,200,100,300,39,5,TRUE,FALSE,19
20778,Westlands,18/01/2025 19:02,Nyama Choma Platter,1,850,0,850,75,3.5,TRUE,FALSE,19
20779,Westlands,18/01/2025 20:33,Nyama Choma Platter|Ugali & Fish,2,1350,0,1350,70,2.5,TRUE,FALSE,20
20780,Westlands,18/01/2025 20:53,Samosa (6pc)|Chips Masala,2,450,100,550,59,4,TRUE,FALSE,20
20781,Westlands,18/01/2025 13:32,Matoke & Beef,1,480,100,580,70,2.5,TRUE,FALSE,13
20782,Westlands,18/01/2025 14:18,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,62,1.5,TRUE,FALSE,14
20783,Westlands,18/01/2025 12:30,Githeri Special,1,350,100,450,58,4.5,TRUE,FALSE,12
20784,Westlands,18/01/2025 20:01,Samosa (6pc),1,200,100,300,54,4.5,TRUE,FALSE,20
20785,Westlands,18/01/2025 12:33,Matoke & Beef,1,480,100,580,52,4.5,TRUE,FALSE,12
20786,Westlands,18/01/2025 20:18,Matoke & Beef,1,480,100,580,59,5,TRUE,FALSE,20
20787,Westlands,18/01/2025 19:19,Chicken Biriyani,1,550,0,550,73,3.5,TRUE,FALSE,19
20788,Westlands,18/01/2025 12:16,Mandazi (4pc),1,150,100,250,32,4,TRUE,FALSE,12
20789,Westlands,18/01/2025 21:45,Ugali & Fish,1,500,0,500,58,4.5,TRUE,FALSE,21
20790,Westlands,18/01/2025 16:36,Nyama Choma Platter,1,850,0,850,61,4,TRUE,FALSE,16
20791,Westlands,18/01/2025 17:04,Githeri Special,1,350,100,450,64,3.5,TRUE,FALSE,17
20792,Westlands,18/01/2025 12:42,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,65,3.5,TRUE,FALSE,12
20793,Westlands,18/01/2025 20:49,Samosa (6pc),1,200,100,300,45,4.5,TRUE,FALSE,20
20794,Westlands,18/01/2025 14:21,Matoke & Beef,1,480,100,580,63,3.5,TRUE,FALSE,14
20795,Westlands,18/01/2025 14:18,Bhajia|Matoke & Beef,2,700,0,700,62,3,TRUE,FALSE,14
20796,Westlands,18/01/2025 12:44,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,72,3,TRUE,FALSE,12
20797,Westlands,18/01/2025 20:50,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,74,3,TRUE,FALSE,20
20798,Westlands,18/01/2025 19:14,Bhajia,1,220,100,320,38,5,TRUE,FALSE,19
20799,Westlands,18/01/2025 12:35,Githeri Special|Pilau,2,800,0,800,55,5,TRUE,FALSE,12
20800,Westlands,18/01/2025 12:56,Mandazi (4pc)|Pilau,2,600,0,600,58,5,TRUE,FALSE,12
20801,Westlands,18/01/2025 13:21,Nyama Choma Platter,1,850,0,850,75,2.5,TRUE,FALSE,13
20802,Westlands,18/01/2025 13:53,Chicken Biriyani,1,550,0,550,68,2.5,TRUE,FALSE,13
20803,Westlands,18/01/2025 14:20,Nyama Choma Platter,1,850,0,850,63,2.5,TRUE,FALSE,14
20804,Westlands,18/01/2025 13:57,Chicken Biriyani,1,550,0,550,54,4.5,TRUE,FALSE,13
20805,Westlands,18/01/2025 19:54,Samosa (6pc),1,200,100,300,44,2.5,TRUE,FALSE,19
20806,Eastleigh,18/01/2025 14:00,Samosa (6pc),1,200,100,300,49,5,TRUE,FALSE,14
20807,Eastleigh,18/01/2025 17:00,Mandazi (4pc)|Chicken Biriyani,2,700,0,700,57,4.5,TRUE,FALSE,17
20808,Eastleigh,18/01/2025 18:42,Mandazi (4pc),1,150,100,250,47,4.5,TRUE,FALSE,18
20809,Eastleigh,18/01/2025 20:37,Bhajia,1,220,100,320,33,5,TRUE,FALSE,20
20810,Eastleigh,18/01/2025 15:41,Samosa (6pc),1,200,100,300,45,5,TRUE,FALSE,15
20811,Eastleigh,18/01/2025 15:59,Pilau|Mandazi (4pc),2,600,0,600,52,4.5,TRUE,FALSE,15
20812,Eastleigh,18/01/2025 20:55,Samosa (6pc)|Mandazi (4pc),2,350,100,450,46,4.5,TRUE,FALSE,20
20813,Eastleigh,18/01/2025 21:08,Ugali & Fish,1,500,0,500,56,4.5,TRUE,FALSE,21
20814,Eastleigh,18/01/2025 21:08,Mandazi (4pc),1,150,100,250,45,4,TRUE,FALSE,21
20815,Eastleigh,18/01/2025 18:05,Chicken Biriyani,1,550,0,550,69,3,TRUE,FALSE,18
20816,Eastleigh,18/01/2025 15:49,Samosa (6pc)|Chicken Biriyani,2,750,0,750,59,4.5,TRUE,FALSE,15
20817,Eastleigh,18/01/2025 21:17,Mandazi (4pc)|Samosa (6pc),2,350,100,450,40,4,TRUE,FALSE,21
20818,Eastleigh,18/01/2025 21:33,Samosa (6pc),1,200,100,300,49,5,TRUE,FALSE,21
20819,Eastleigh,18/01/2025 14:49,Pilau|Mandazi (4pc),2,600,0,600,46,5,TRUE,FALSE,14
20820,Eastleigh,18/01/2025 18:06,Mandazi (4pc),1,150,100,250,36,5,TRUE,FALSE,18
20821,Eastleigh,18/01/2025 12:01,Githeri Special,1,350,100,450,43,4,TRUE,FALSE,12
20822,Eastleigh,18/01/2025 21:27,Pilau,1,450,100,550,49,3.5,TRUE,FALSE,21
20823,Eastleigh,18/01/2025 20:18,Matoke & Beef|Chicken Biriyani,2,1030,0,1030,51,5,TRUE,FALSE,20
20824,Eastleigh,18/01/2025 15:26,Samosa (6pc),1,200,100,300,30,4,TRUE,FALSE,15
20825,Eastleigh,18/01/2025 18:25,Mandazi (4pc),1,150,100,250,47,4,TRUE,FALSE,18
20826,Eastleigh,18/01/2025 14:47,Pilau,1,450,100,550,48,4,TRUE,FALSE,14
20827,Eastleigh,18/01/2025 14:22,Nyama Choma Platter,1,850,0,850,65,4,TRUE,FALSE,14
20828,Eastleigh,18/01/2025 14:21,Samosa (6pc),1,200,100,300,30,5,TRUE,FALSE,14
20829,Eastleigh,18/01/2025 20:07,Chips Masala|Matoke & Beef,2,730,0,730,48,4.5,TRUE,FALSE,20
20830,Eastleigh,18/01/2025 11:54,Samosa (6pc)|Mandazi (4pc)|Chicken Biriyani,3,900,0,900,64,3,TRUE,FALSE,11
20831,Eastleigh,18/01/2025 21:56,Ugali & Fish|Githeri Special,2,850,0,850,44,5,TRUE,FALSE,21
20832,Eastleigh,18/01/2025 14:56,Chips Masala,1,250,100,350,36,4.5,TRUE,FALSE,14
20833,Eastleigh,18/01/2025 21:13,Samosa (6pc),1,200,100,300,44,3.5,TRUE,FALSE,21
20834,Eastleigh,18/01/2025 14:52,Chips Masala,1,250,100,350,53,5,TRUE,FALSE,14
20835,Eastleigh,18/01/2025 14:20,Pilau|Bhajia|Matoke & Beef,3,1150,0,1150,51,5,TRUE,FALSE,14
20836,Eastleigh,18/01/2025 15:00,Chicken Biriyani|Samosa (6pc),2,750,0,750,66,1.5,TRUE,FALSE,15
20837,Eastleigh,18/01/2025 20:53,Bhajia,1,220,100,320,51,4,TRUE,FALSE,20
20838,Eastleigh,18/01/2025 20:50,Chicken Biriyani,1,550,0,550,55,3,TRUE,FALSE,20
20839,Eastleigh,18/01/2025 13:45,Matoke & Beef,1,480,100,580,61,3.5,TRUE,FALSE,13
20840,Eastleigh,18/01/2025 14:09,Pilau,1,450,100,550,60,5,TRUE,FALSE,14
20841,Eastleigh,18/01/2025 21:21,Pilau|Samosa (6pc)|Mandazi (4pc),3,800,0,800,63,4,TRUE,FALSE,21
20842,Eastleigh,18/01/2025 13:50,Pilau,1,450,100,550,47,5,TRUE,FALSE,13
20843,Eastleigh,18/01/2025 15:32,Mandazi (4pc),1,150,100,250,41,5,TRUE,FALSE,15
20844,Eastleigh,18/01/2025 15:59,Chicken Biriyani,1,550,0,550,60,5,TRUE,FALSE,15
20845,Eastleigh,18/01/2025 13:23,Chicken Biriyani,1,550,0,550,55,5,TRUE,FALSE,13
20846,Eastleigh,18/01/2025 14:20,Mandazi (4pc)|Pilau,2,600,0,600,62,3.5,TRUE,FALSE,14
20847,Eastleigh,18/01/2025 14:59,Mandazi (4pc),1,150,100,250,30,4.5,TRUE,FALSE,14
20848,Eastleigh,18/01/2025 21:25,Mandazi (4pc),1,150,100,250,46,4,TRUE,FALSE,21
20849,Eastleigh,18/01/2025 15:29,Mandazi (4pc)|Chicken Biriyani|Matoke & Beef,3,1180,0,1180,68,3.5,TRUE,FALSE,15
20850,Eastleigh,18/01/2025 13:15,Pilau|Samosa (6pc),2,650,0,650,60,4.5,TRUE,FALSE,13
20851,Eastleigh,18/01/2025 21:29,Samosa (6pc)|Chicken Biriyani|Mandazi (4pc),3,900,0,900,66,4,TRUE,FALSE,21
20852,Eastleigh,18/01/2025 14:43,Matoke & Beef|Chips Masala,2,730,0,730,61,3.5,TRUE,FALSE,14
20853,Eastleigh,18/01/2025 15:13,Chips Masala,1,250,100,350,51,4.5,TRUE,FALSE,15
20854,Eastleigh,18/01/2025 12:17,Chicken Biriyani,1,550,0,550,60,4,TRUE,FALSE,12
20855,Eastleigh,18/01/2025 12:51,Githeri Special|Chicken Biriyani,2,900,0,900,60,4,TRUE,FALSE,12
20856,Eastleigh,18/01/2025 21:51,Pilau|Chicken Biriyani,2,1000,0,1000,70,4.5,TRUE,FALSE,21
20857,Eastleigh,18/01/2025 21:35,Mandazi (4pc)|Chicken Biriyani,2,700,0,700,65,2.5,TRUE,FALSE,21
20858,Eastleigh,18/01/2025 13:44,Chicken Biriyani|Pilau,2,1000,0,1000,54,4.5,TRUE,FALSE,13
20859,Eastleigh,18/01/2025 15:16,Mandazi (4pc),1,150,100,250,39,5,TRUE,FALSE,15
20860,Eastleigh,18/01/2025 21:54,Chicken Biriyani|Mandazi (4pc),2,700,0,700,67,3.5,TRUE,FALSE,21
20861,Eastleigh,18/01/2025 15:50,Chicken Biriyani|Mandazi (4pc),2,700,0,700,58,4.5,TRUE,FALSE,15
20862,Eastleigh,18/01/2025 13:11,Githeri Special,1,350,100,450,42,4.5,TRUE,FALSE,13
20863,Eastleigh,18/01/2025 15:41,Pilau,1,450,100,550,63,3.5,TRUE,FALSE,15
20864,Eastleigh,18/01/2025 17:12,Mandazi (4pc),1,150,100,250,31,4,TRUE,FALSE,17
20865,Eastleigh,18/01/2025 13:27,Samosa (6pc)|Chips Masala,2,450,100,550,44,4.5,TRUE,FALSE,13
20866,Eastleigh,18/01/2025 21:16,Matoke & Beef|Samosa (6pc),2,680,0,680,51,5,TRUE,FALSE,21
20867,Eastleigh,18/01/2025 14:30,Githeri Special,1,350,100,450,58,5,TRUE,FALSE,14
20868,Eastleigh,18/01/2025 22:19,Samosa (6pc),1,200,100,300,39,4.5,TRUE,FALSE,22
20869,Eastleigh,18/01/2025 22:18,Pilau,1,450,100,550,48,5,TRUE,FALSE,22
20870,Eastleigh,18/01/2025 20:27,Githeri Special|Matoke & Beef,2,830,0,830,56,5,TRUE,FALSE,20
20871,Eastleigh,18/01/2025 21:52,Chicken Biriyani,1,550,0,550,67,4,TRUE,FALSE,21
20872,Eastleigh,18/01/2025 13:27,Samosa (6pc)|Mandazi (4pc),2,350,100,450,46,5,TRUE,FALSE,13
20873,Eastleigh,18/01/2025 19:31,Mandazi (4pc),1,150,100,250,28,4,TRUE,FALSE,19
20874,Eastleigh,18/01/2025 20:49,Chicken Biriyani,1,550,0,550,70,3.5,TRUE,FALSE,20
20875,Eastleigh,18/01/2025 14:15,Mandazi (4pc)|Pilau,2,600,0,600,46,5,TRUE,FALSE,14
20876,Eastleigh,18/01/2025 13:59,Matoke & Beef,1,480,100,580,48,4,TRUE,FALSE,13
20877,Eastleigh,18/01/2025 14:28,Samosa (6pc)|Chicken Biriyani,2,750,0,750,53,4.5,TRUE,FALSE,14
20878,Kilimani,19/01/2025 20:14,Pilau,1,450,100,550,70,3.5,TRUE,TRUE,20
20879,Kilimani,19/01/2025 13:07,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,87,4.5,TRUE,TRUE,13
20880,Kilimani,19/01/2025 20:53,Pilau|Nyama Choma Platter|Chicken Biriyani,3,1850,0,1850,100,3,TRUE,TRUE,20
20881,Kilimani,19/01/2025 13:24,Samosa (6pc),1,200,100,300,68,3,TRUE,TRUE,13
20882,Kilimani,19/01/2025 16:17,Nyama Choma Platter,1,850,0,850,82,3.5,TRUE,TRUE,16
20883,Kilimani,19/01/2025 20:17,Samosa (6pc),1,200,100,300,66,2.5,TRUE,TRUE,20
